Earned Income Credit",,,,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Amount of AGI,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,
,,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19),(20),(21),(22),(23),(24),(25),(26),(27),(28),(29),(30),(31),(32),(33),(34),(35),(36),(37),(38),(39),(40),(41),(42),(43),(44),(45),(46),(47),(48),(49),(50),(51),(52),(53),(54),(55),(56),(57),(58),(59),(60),(61),(62),(63),(64),(65),(66),(67),(68),(69),(70),(71),(72),(73),(74),(75),(76),(77),(78),(79),(80),(81),(82),(83),(84),(85),(86),(87),(88),(89),(90),(91),(92),(93),(94),(95),(96),(97),(98),(99),(100),(101),(102),(103),(104),(105),(106),(107),(108),(109),(110),(111),(112),(113),(114),(115),(116),(117),(118),(119),(120),(121),(122),(123),(124),(125),(126),(127),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005,Burlington County,"225,530","108,180","86,190","26,060","124,300","422,280","129,620","3,950",760,"3,190",100,100,"25,400","58,510","17,242,913","224,910","17,510,155","188,030","12,711,928","76,470","96,726","54,080","267,124","50,530","194,664","48,610","62,176","28,030","556,809","43,380","484,026","25,770","451,564","52,040","1,374,607",630,"13,000","79,150","37,670","597,871","12,180","928,227","56,900","267,242","8,640","2,235","2,020","49,397","5,300","53,494","4,050","20,241","22,150","26,113","3,020","6,975",600,"12,618","101,050","2,686,240","13,252,238","84,030","636,213","14,740","14,599","92,880","728,881","100,770","1,396,079","78,020","619,345","86,660","306,622","185,430","12,400,508","184,360","2,478,451","11,220","60,618","3,270","3,627","70,720","89,331","13,710","10,793","12,350","7,060","16,900","20,231","9,200","1,542","31,130","38,515","5,960","3,185","22,610","93,690","4,920","19,281","5,810","22,022","6,360","3,041","215,400","2,849,060","25,220","52,420","21,190","45,601","15,850","19,728","15,330","14,203","2,350","1,941","172,410","2,390,743","180,200","2,524,764","7,590","12,543","6,750","13,850","43,430","235,243","171,030","499,035",
005,Under $1,2290,1460,630,120,1480,3290,570,**,**,**,0,0,80,1040,-209609,1670,-206708,560,19989,720,3894,630,3266,600,1956,80,72,640,-5308,820,11376,220,5116,290,3579,40,20,179,**,**,420,-16284,530,2901,**,**,**,**,100,681,**,**,130,170,130,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,694,20,680,40,14,20,25,0,0,0,0,**,**,**,**,**,**,0,0,260,788,190,1026,200,914,**,**,1090,6900,200,230,150,165,90,116,140,138,150,185,50,671,350,2042,**,**,**,**,190,407,940,4627,
005,"$1 under $10,000",29590,25990,1600,1670,13790,20490,3810,880,140,730,50,**,2510,4910,146510,29590,150902,23220,115911,5070,2195,3710,4112,3410,2653,280,127,2530,9136,2990,1029,1440,5540,2890,13374,40,560,2056,90,375,300,-21,3240,4392,70,15,**,**,180,726,60,194,700,766,450,1416,**,**,1860,30149,10050,370,615,1160,532,1510,9119,1790,10389,900,4984,1090,1131,4620,8114,4260,849,**,**,150,63,250,25,180,5,0,0,50,20,**,**,**,**,0,0,2150,1672,550,2488,570,2334,30,6,25140,18585,6360,6313,5630,5645,1620,1003,1100,976,390,295,4190,823,6500,2591,0,0,0,0,2150,922,23910,16747,
005,"$10,000 under $25,000",36900,25910,4470,5760,17600,51240,13710,1260,240,1030,30,50,6430,8900,636293,36900,647247,28580,467925,7010,5201,4350,8620,3940,5392,930,473,3960,35668,3230,3892,3330,23216,7060,78579,60,2570,13141,4010,7758,620,2588,6640,10954,300,68,30,175,470,2034,250,746,2670,3045,240,619,30,26,5190,84761,93140,1640,1741,3000,1745,4250,24712,5110,28614,2650,14344,3690,5938,26220,177695,25900,18861,20,100,650,253,7260,2716,390,15,440,151,2550,1561,2640,423,1550,551,120,25,3400,6125,1690,6251,1710,6019,2270,611,34340,90452,10070,29268,8550,26229,6630,8466,2530,2183,1010,699,21630,16146,24530,23223,**,**,**,**,3450,3611,31860,70420,
005,"$25,000 under $50,000",46910,27240,9400,8660,23420,79070,23210,1030,230,800,20,50,8210,10850,1726012,46910,1751278,39500,1355052,10800,8017,6610,16528,6060,11028,4790,2034,4470,50627,4780,8037,4410,43763,9580,168896,70,3050,19557,8880,66322,1090,6517,11090,25266,970,233,70,630,710,4186,800,3019,6320,8093,300,684,**,**,12750,210739,491753,8100,10510,4100,3230,10640,60338,12690,75536,8270,47013,9940,20668,45120,934124,44860,116919,**,**,1450,1060,16930,15004,1170,66,2260,1267,4320,4640,5340,918,8290,7783,760,263,3330,9321,1920,6997,2170,7886,2580,999,45810,202927,8510,16575,6800,13537,6150,8412,3150,2783,650,597,38750,101915,40520,113106,40,30,**,**,6430,10194,39700,98658,
005,"$50,000 under $75,000",33210,15350,11570,5060,18940,62940,18200,480,90,390,0,**,3930,10130,2049067,33210,2075481,27670,1513479,11540,9726,7220,22126,6670,15379,8620,5556,3580,44368,5530,12949,4260,56792,9350,243876,90,1980,13334,8270,133238,1210,12478,9470,26414,1570,381,110,1189,610,4943,770,3346,4790,5789,540,1144,30,55,17110,312608,1070281,13590,30312,3190,3524,15230,90282,17080,126388,12680,78713,14140,32988,32960,1337468,32870,192009,50,49,570,977,12200,16528,1710,168,1680,957,2870,3866,1220,201,7360,10653,1150,466,2640,8463,460,2202,720,3199,860,578,32780,247570,80,34,60,25,1130,1437,2240,2141,150,165,31660,175481,32050,185853,**,**,0,0,6790,14616,25750,74612,
005,"$75,000 under $100,000",23300,6680,13460,2540,14050,52610,15860,200,60,140,0,**,2090,7640,2022382,23300,2047093,19970,1485443,10090,10042,6910,24627,6410,16942,8960,7909,3190,44626,5280,18740,3700,62949,7310,226348,80,1660,10778,6140,128176,1260,19795,6510,24711,1350,345,150,2264,540,4940,630,3321,2510,2836,170,319,50,161,15830,332886,1380670,13930,45496,1700,2339,14680,98274,15820,148083,12630,88543,13540,36242,23240,1397564,23180,212338,150,233,230,640,9690,14670,1820,193,1570,889,2370,3218,0,0,6120,9611,1020,513,2420,8672,110,317,250,980,310,301,23130,255794,0,0,0,0,180,236,1820,1705,**,**,22970,197668,23050,207941,**,**,**,**,5480,14976,17240,60707,
005,"$100,000 under $200,000",39760,4700,32760,1890,25120,110250,37730,100,0,100,0,**,1970,11700,5459810,39760,5525153,35980,4216934,21330,24951,15820,67114,14930,49905,19260,22046,6560,135530,12610,74991,6370,159573,12430,483816,180,2660,16589,8470,212097,3400,80808,14380,65343,3590,995,600,9969,1220,13105,1300,7284,5030,5414,1190,2315,160,701,34940,940344,4866223,33200,201227,1470,2798,33570,274781,34920,485266,29770,248864,31700,98235,39710,4028626,39670,697363,1640,3386,160,531,18560,22880,4570,854,4710,2799,4740,6926,0,0,7810,9917,2260,1407,5160,23992,**,**,170,589,260,392,39600,776263,0,0,0,0,50,58,4350,4277,**,**,39610,674482,39630,703518,310,97,110,38,12120,50178,26320,114945,
005,"$200,000 or more",13570,850,12300,360,9900,42390,16530,**,0,**,0,0,180,3340,5412448,13570,5519709,12550,3537195,9910,32700,8830,120731,8510,91409,5690,23959,3100,242162,8140,353012,2040,94615,3130,156139,70,500,3516,1810,49905,3880,822346,5040,107261,790,198,1060,35170,1470,22879,240,2331,0,0,0,0,330,11675,13370,774753,5340121,13200,346312,120,431,13000,171375,13360,521803,11120,136884,12560,111420,13560,4516917,13560,1239418,9340,56170,20,89,5810,17483,3870,9492,1690,997,0,0,0,0,**,**,650,511,3250,34657,0,0,20,101,50,154,13510,1250569,0,0,0,0,0,0,0,0,0,0,13550,1223557,13570,1286490,7240,12416,6640,13812,6820,140339,5310,58319,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007,Camden County,"246,100","119,150","79,080","42,960","135,360","468,350","160,860","4,050","1,060","2,980",310,420,"37,400","55,250","15,697,449","245,420","15,941,736","211,080","11,855,897","64,700","81,658","45,740","238,136","42,360","179,473","45,500","51,682","30,240","540,821","36,350","396,767","23,070","406,709","45,190","1,062,513",160,"16,030","95,727","32,810","497,556","11,030","748,236","59,860","244,287","8,260","2,100","1,950","48,799","5,060","48,308","3,900","19,301","24,870","28,718","2,850","7,427",450,"5,735","95,170","2,361,129","11,338,232","79,840","530,614","13,240","12,708","86,540","690,656","94,950","1,250,265","71,790","486,070","80,560","263,761","192,120","10,831,832","191,240","2,089,603","8,980","52,766","4,130","4,139","76,430","89,148","11,540","6,622","12,220","6,820","17,190","20,436","10,660","1,704","38,140","44,031","5,530","2,405","24,680","91,066","6,370","25,158","7,410","28,114","8,780","4,011","236,390","2,563,061","44,830","106,442","39,360","95,344","31,140","39,426","16,720","15,678","2,920","2,218","172,690","2,001,862","183,920","2,127,349","5,650","9,149","5,290","11,224","40,150","194,830","195,960","573,601",
007,Under $1,2320,1530,600,110,1440,3270,550,30,**,30,0,0,70,970,-178882,1640,-175808,560,16185,630,1238,560,2733,510,1931,90,100,700,-5292,710,3289,200,2861,240,3331,**,30,185,**,**,400,-27953,550,3074,**,**,**,**,110,898,**,**,130,153,140,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37,**,**,40,7,**,**,0,0,0,0,**,**,**,**,**,**,0,0,260,813,180,990,180,870,**,**,1140,4534,230,236,160,163,80,124,200,192,130,158,40,27,350,959,30,34,0,0,200,422,970,3077,
007,"$1 under $10,000",35240,28970,1840,4030,16490,32530,8600,890,290,610,140,70,4930,5260,182553,35240,187898,28380,148851,4240,1934,3240,3799,2930,2410,310,151,3410,14074,2600,781,1470,5648,2890,12549,30,950,3346,90,395,340,-709,4220,5345,60,14,**,**,220,909,80,309,810,827,540,1736,20,13,1820,28796,9893,420,472,1060,484,1480,9900,1770,10989,870,4383,1020,1049,4180,7388,3920,771,0,0,170,59,210,20,120,3,0,0,50,17,**,**,**,**,0,0,2970,2439,610,2856,650,2721,50,16,31090,29940,11640,14031,10660,12769,4090,2529,1600,1403,420,299,3850,752,7060,3323,0,0,0,0,2300,1099,29690,27649,
007,"$10,000 under $25,000",51810,32020,5330,13690,26090,85450,32270,1480,390,1090,120,170,12380,9500,887881,51810,900857,43000,701640,6490,4616,4210,8631,3780,5642,1120,440,5770,53748,3100,3648,3290,22534,6950,73415,**,4030,19814,3780,7030,710,2382,8620,12976,360,80,50,239,500,2089,270,858,2970,3142,320,909,**,**,5510,83853,98379,1970,1758,2970,1653,4470,27922,5430,32033,2720,13009,3860,6095,33620,213826,33380,22628,**,**,910,343,10540,3891,380,17,740,231,3220,1955,3120,475,3620,1183,120,27,5060,8919,2390,8859,2430,8476,3390,963,49330,153963,19930,65442,17760,59801,15500,20706,3660,3255,1390,900,26180,18737,31090,29063,**,**,0,0,4000,4072,46300,128735,
007,"$25,000 under $50,000",56270,30240,10050,14400,29310,103840,37860,1120,310,810,50,140,11700,11060,2040026,56270,2067163,49380,1681981,9830,7609,6060,14405,5490,9471,5420,2298,5020,55896,4370,7971,4030,40030,9250,153998,40,3990,26685,8390,59396,1190,7883,12700,27137,1230,291,80,661,780,4436,880,3369,7410,9153,300,826,20,24,14120,227515,541407,9710,12634,3960,3150,11560,69626,14060,87401,8990,45546,10800,22386,54140,1063890,53860,132420,**,**,1920,1356,22850,20679,1090,77,3000,1676,5040,5570,6360,1035,12970,11983,870,287,3810,10240,2570,9896,2880,10920,3630,1460,55130,243875,12960,26703,10730,22589,10100,14275,3800,3478,840,711,44050,111741,46390,124585,**,**,**,**,7040,11077,48530,129358,
007,"$50,000 under $75,000",33620,15090,11290,6080,19120,65580,20690,340,50,280,**,40,4380,9020,2071344,33620,2097464,29200,1617368,10000,8181,6460,18507,5940,12790,8890,5679,3680,44848,4850,11712,3840,51223,7970,189617,**,2300,15415,7000,111824,1190,12332,10070,26120,1680,415,100,881,630,4565,740,3482,5430,6487,510,1182,30,43,17460,310164,1091843,14560,32726,2590,2837,15550,98430,17440,136236,12950,71784,14290,32845,33450,1351247,33380,193806,60,68,640,1019,12600,17524,1510,145,1670,900,2760,3833,1180,194,8070,11866,1140,425,2740,8271,500,2148,780,3221,1070,730,33220,250255,70,30,50,22,1170,1513,2130,2074,120,124,32160,176282,32500,186562,20,24,**,**,6490,14335,26610,76696,
007,"$75,000 under $100,000",22370,6320,12860,2660,13540,51360,16140,130,20,100,0,**,2000,6720,1940115,22370,1961085,19830,1498084,8750,8270,5840,19575,5380,14031,9130,7840,3130,42677,4370,13695,3120,56036,6120,177374,30,1810,11434,5140,105228,1140,14527,6580,20970,1330,335,120,1311,500,4373,590,2954,2850,3162,110,255,40,110,15790,325127,1375755,14150,46779,1450,2172,14690,102700,15780,153988,12690,77723,13540,34431,22300,1338539,22270,203991,200,264,270,707,9490,14478,1520,175,1530,849,2150,3085,0,0,6200,9679,1080,417,2350,7765,120,409,300,1175,350,332,22220,247171,0,0,0,0,160,233,1690,1622,20,26,22080,189513,22150,199057,**,**,**,**,4970,13870,16900,60164,
007,"$100,000 under $200,000",34220,4200,27960,1730,21750,95440,33270,60,0,60,0,**,1830,9580,4641007,34220,4695624,31420,3676597,17050,19014,12620,55815,11800,41531,16350,18670,5870,116269,10060,61072,5280,136620,9440,338160,40,2560,16171,6720,165108,2860,67403,12940,54617,3050,827,500,7743,1020,10881,1110,6094,5270,5794,930,2002,110,469,30360,784435,4169111,29060,168613,1100,2168,29060,243766,30360,419614,25590,186209,27480,85232,34190,3429322,34150,592938,1530,3218,180,648,16140,20296,3720,719,3990,2394,3970,5976,0,0,7280,9320,1910,990,4570,20314,**,**,190,731,240,363,34070,663383,0,0,0,0,40,46,3640,3654,**,**,34090,572642,34130,597653,250,79,80,29,10050,42489,23090,101230,
007,"$200,000 or more",10250,780,9150,260,7620,30880,11480,**,0,**,0,0,110,3140,4113405,10250,4207453,9310,2515191,7710,30796,6750,114671,6530,91667,4190,16504,2660,218601,6290,294599,1840,91757,2330,114069,20,360,2677,1690,48575,3200,672371,4180,94048,550,138,1100,37964,1300,20157,230,2235,0,0,0,0,230,5076,10110,601239,4051844,9970,267632,110,244,9730,138312,10110,410004,7980,87416,9570,81723,10240,3427620,10240,943012,7190,49216,**,**,4600,12260,3200,5486,1290,770,0,0,0,0,**,**,410,259,2920,32305,0,0,**,**,50,147,10190,969940,0,0,0,0,0,0,0,0,0,0,10240,932168,10250,986147,5350,9012,5210,11195,5100,107466,3870,46692,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,Cape May County,"49,820","25,160","18,260","5,440","29,510","87,290","23,060",870,820,40,120,0,"5,800","17,290","2,988,177","49,700","3,056,637","38,280","1,737,818","16,900","30,337","12,850","73,306","11,980","55,032","7,170","8,047","7,590","197,837","10,390","159,863","7,390","131,716","13,360","366,719",130,"6,420","37,563","11,220","172,580","3,700","160,076","12,290","68,460","1,730",456,510,"11,549","1,960","17,232","1,230","6,898","3,530","4,068",460,"1,095",220,"3,172","17,320","426,014","2,016,344","12,900","89,326","3,990","4,010","16,030","92,113","17,260","187,762","12,710","109,680","14,570","44,377","37,860","2,084,806","37,450","387,712","1,300","8,099","1,090","1,412","12,960","14,818","3,130",770,"1,510",797,"2,530","3,074","1,590",300,"5,630","6,691","1,100",789,"6,480","28,410","1,750","8,033","2,040","8,905","2,280","1,024","46,820","454,707","7,350","15,500","6,180","13,660","4,660","5,698","2,430","2,296",900,842,"34,720","373,009","36,990","408,378",760,"1,289","1,010","3,131","10,100","61,795","36,290","93,952",
009,Under $1,770,460,260,40,610,1180,180,**,**,0,0,0,**,460,-60330,650,-59306,200,6510,310,968,250,985,230,642,30,55,270,-1524,340,2163,100,1376,130,1597,**,30,250,0,0,180,-7318,180,1024,**,**,**,**,60,468,20,88,30,28,**,**,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,**,**,**,**,**,**,0,0,0,0,0,0,**,**,0,0,0,0,0,0,120,334,90,661,90,540,0,0,380,1910,70,82,40,49,40,53,30,28,70,112,**,**,150,414,**,**,0,0,60,132,330,1456,
009,"$1 under $10,000",8000,6810,530,580,3860,6780,1360,280,260,20,80,0,850,1620,41371,8000,42768,6260,32536,1350,608,1010,1461,920,969,60,36,690,2908,790,-251,450,1666,820,3887,**,400,1158,30,163,110,-267,840,1397,**,**,**,**,90,341,**,**,140,134,120,348,**,**,510,8693,2673,100,340,330,158,420,2021,490,2537,250,1617,320,317,910,1434,840,151,0,0,50,16,50,5,30,1,0,0,**,**,**,**,**,**,0,0,590,491,170,849,170,795,**,**,6890,5855,2140,2214,1920,2005,640,384,260,228,130,106,820,147,1480,661,0,0,0,0,480,224,6560,5336,
009,"$10,000 under $25,000",10850,7220,1480,1950,5490,16450,4760,340,340,**,40,0,2120,3030,184509,10850,187636,8290,124357,2150,1618,1550,3292,1400,2101,230,91,1170,11468,1150,959,1040,7134,2160,24619,40,2420,11103,1250,2296,220,1053,1740,3127,70,15,**,**,200,819,80,325,560,610,60,140,**,**,1230,19505,22189,320,378,780,460,1050,4858,1220,5771,620,3557,880,1397,7290,46020,7150,4806,0,0,200,89,1690,585,130,4,90,27,450,268,490,86,560,191,50,10,1040,1891,600,2553,600,2387,970,272,10030,26634,3270,9249,2720,8438,2360,2913,420,363,390,305,6090,4222,6970,6452,0,0,0,0,1090,1149,9210,21080,
009,"$25,000 under $50,000",10840,5890,2920,1700,6030,18980,5270,200,170,20,**,0,1680,3490,391335,10840,398460,8460,264573,3050,2871,2140,6364,1960,4318,930,402,1380,17477,1580,3863,1400,14034,2790,53084,**,1590,10695,2940,21320,440,2487,2430,7125,180,42,50,387,310,1898,270,1196,1010,1224,50,101,**,**,2830,45905,107242,1570,1992,1160,990,2490,10913,2820,14150,1840,11454,2170,3702,10370,202722,10250,24782,**,**,500,395,3470,2742,440,27,340,165,610,642,840,169,1800,1648,200,56,1110,3240,700,3019,780,3288,890,361,10470,43731,1850,3945,1500,3168,1380,2035,460,411,260,261,8890,22040,9360,25858,0,0,0,0,1930,3364,8590,20685,
009,"$50,000 under $75,000",6680,2690,3160,640,4280,13130,3300,50,50,**,0,0,600,2850,412761,6680,420326,4990,246957,2800,3411,2040,8590,1900,6051,1410,844,1130,18909,1580,5137,1310,17611,2420,67580,20,790,5413,2430,38419,450,5032,2070,7565,390,96,50,584,250,1813,280,1383,720,825,80,173,40,89,3130,57153,195711,2240,4900,830,892,2850,13485,3120,19583,2280,16250,2560,5631,6630,266757,6580,37099,**,**,210,433,2400,3086,520,43,260,133,480,669,260,45,1300,1973,230,150,920,3425,150,753,260,1191,250,171,6520,46540,20,10,**,**,210,277,390,380,50,58,6340,34013,6430,37875,0,0,0,0,1800,4816,4600,12791,
009,"$75,000 under $100,000",4550,1070,3100,290,3150,10160,2510,**,**,**,0,0,290,2110,394970,4550,401744,3520,232139,2190,2688,1720,7414,1620,5434,1430,1177,870,17618,1320,6175,1060,19851,1820,64117,20,540,3888,1770,38075,480,6602,1510,6774,320,82,40,473,220,1852,190,1111,430,532,30,63,20,102,2740,55960,239352,2240,7262,480,708,2570,13256,2740,21642,2170,16878,2350,5765,4540,276501,4530,40474,30,37,80,248,1820,2610,480,38,260,138,390,566,0,0,980,1573,210,126,760,3094,40,198,90,465,110,113,4490,47189,0,0,0,0,30,36,310,307,**,**,4490,37864,4500,41324,0,0,0,0,1450,4852,2850,9819,
009,"$100,000 under $200,000",6310,800,5270,190,4520,16030,4460,**,**,**,0,0,260,2840,847987,6310,865848,5090,508269,3640,6265,2890,18466,2740,14118,2450,2630,1510,49272,2430,22647,1540,43939,2610,119399,50,590,4506,2210,56315,1010,23817,2630,17861,680,197,160,2646,450,4616,310,1938,640,715,120,270,80,476,5120,134414,701199,4710,26916,370,706,4950,30209,5110,58587,4230,40220,4660,14733,6300,634439,6280,107783,180,471,50,231,2760,3401,950,133,490,293,600,929,0,0,990,1306,340,347,1300,8089,0,0,50,239,60,107,6240,117626,0,0,0,0,**,**,560,579,0,0,6270,104382,6280,113049,40,16,20,9,2370,13887,3570,16061,
009,"$200,000 or more",1820,220,1540,50,1570,4580,1220,0,0,0,0,0,**,890,775574,1820,799161,1470,322477,1410,11908,1250,26734,1210,21399,630,2812,570,81709,1200,119170,490,26105,610,32436,**,60,550,590,15992,810,128670,890,23587,90,24,210,7459,380,5425,80,857,0,0,0,0,80,2505,1760,104384,747978,1720,47538,40,96,1700,17371,1760,65492,1320,19704,1630,12832,1820,656933,1820,172617,1090,7591,**,**,770,2389,580,524,70,41,0,0,0,0,0,0,70,100,640,7846,0,0,**,**,**,**,1800,165222,0,0,0,0,0,0,0,0,0,0,1820,170341,1820,182745,720,1273,990,3122,920,33371,580,6724,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011,Cumberland County,"67,190","29,840","19,870","16,230","39,330","136,280","52,780",750,720,40,150,100,"13,710","14,590","3,170,480","67,030","3,212,857","57,860","2,356,864","14,560","16,272","8,680","34,881","7,960","26,937","9,100","7,709","6,130","80,008","6,090","45,485","4,800","62,154","12,950","308,385",470,"5,950","34,363","9,150","125,964","2,070","118,726","11,720","42,377","2,060",533,180,"3,806",910,"7,605",930,"4,238","4,030","4,415",610,"1,366",230,"3,643","18,220","370,275","1,685,103","15,040","69,497","2,830","3,102","16,200","83,503","18,170","158,722","13,380","83,213","14,670","46,631","49,780","1,968,594","49,620","331,632",720,"3,461",870,845,"21,050","22,495","1,630",206,"3,310","1,680","4,560","4,932","2,790",454,"12,420","13,569","1,720",839,"4,890","14,794","1,320","5,126","1,510","5,695","2,880","1,244","64,840","475,899","15,500","38,680","13,910","35,520","13,240","17,909","4,980","4,546",590,456,"42,240","309,147","45,320","329,304",370,542,470,"1,164","7,870","29,333","56,920","165,707",
011,Under $1,530,330,150,40,360,790,130,**,**,0,0,0,20,260,-18464,370,-17822,80,3004,150,264,120,510,110,382,**,**,170,-1140,140,1425,30,407,60,540,30,**,**,**,**,90,-2565,110,642,**,**,0,0,30,213,**,**,20,34,**,**,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,**,**,0,0,**,**,**,**,0,0,0,0,**,**,0,0,0,0,0,0,60,169,40,182,40,146,0,0,240,806,30,40,20,27,**,**,50,45,30,44,**,**,70,160,**,**,0,0,50,90,210,564,
011,"$1 under $10,000",9600,7460,590,1440,4700,10730,3230,230,230,**,60,**,1720,1590,52940,9600,54171,7770,42079,1140,539,650,745,580,446,70,28,750,3344,510,22,380,1424,1030,5020,20,410,1448,30,153,80,-19,880,1231,20,6,0,0,50,191,**,**,120,143,130,363,**,**,400,5607,2289,90,81,250,113,320,1412,390,1637,190,947,230,283,850,1447,830,158,0,0,40,11,30,4,**,**,0,0,**,**,**,**,**,**,0,0,620,543,150,722,160,668,**,**,8600,9720,3600,4823,3420,4497,1530,973,540,483,120,76,810,154,1510,730,0,0,0,0,380,189,8380,9152,
011,"$10,000 under $25,000",17580,9380,2000,5960,9560,33470,14690,320,290,40,70,70,4880,2960,304203,17580,307117,14970,245260,1900,1193,1080,1899,970,1257,300,106,1410,11933,640,527,810,5393,2410,27398,50,1910,9014,1260,2270,140,657,2050,2914,100,24,**,**,110,447,90,245,590,599,80,193,30,34,1230,17370,22259,480,338,650,415,970,4075,1210,4940,610,3063,810,1562,10350,62026,10300,6537,0,0,210,89,3380,1251,70,1,320,91,960,562,680,106,1490,475,70,15,1220,2095,480,1749,480,1703,1200,346,16880,56116,7130,24241,6510,22693,6690,9300,1380,1237,250,165,7680,5286,9140,7852,0,0,0,0,970,828,16190,49133,
011,"$25,000 under $50,000",18060,7770,3800,5980,10480,39190,17370,170,170,**,20,30,4450,3270,650764,18060,655969,16120,545361,2840,1879,1470,3171,1360,2218,1590,618,1110,9551,970,1538,1030,9233,2870,50181,70,1660,10615,2660,19033,290,2379,2560,5205,290,69,**,**,140,784,280,1054,1200,1315,70,160,**,**,3750,57745,144050,2740,3361,920,932,2940,12247,3730,17056,2330,12086,2740,6595,17200,314039,17140,38395,**,**,390,288,8280,7606,220,9,1270,731,1570,1616,1760,296,5390,4803,390,129,830,2046,510,1862,560,2079,1220,500,17820,79383,4700,9560,3930,8290,4490,6958,1320,1184,160,136,12970,30789,13700,33630,**,**,0,0,1680,2277,16200,47845,
011,"$50,000 under $75,000",9170,3150,3800,1970,5760,20250,7280,30,30,**,**,**,1530,2510,562356,9170,567658,8000,434786,2660,2061,1480,4165,1340,3066,2340,1566,870,8211,970,2802,840,9649,2380,61747,70,860,6094,2090,32716,270,2457,2060,5302,480,119,40,436,120,945,200,860,840,920,100,197,30,79,4110,69738,255159,3500,7849,550,688,3630,16096,4110,25215,3130,17665,3240,8751,9140,359575,9120,50203,**,**,150,238,3910,5750,320,21,630,331,770,1035,350,52,2660,4035,450,215,630,1812,140,611,180,782,300,206,9100,67757,40,16,30,13,470,587,630,607,30,35,8620,44452,8720,46901,0,0,0,0,1520,3016,7470,23411,
011,"$75,000 under $100,000",5330,1120,3530,590,3480,12910,4050,**,**,0,0,**,650,1680,459911,5330,463784,4720,345716,2070,2230,1300,4367,1160,3319,1830,1594,650,6774,850,3402,660,9915,1690,51812,90,550,3586,1420,29071,250,3030,1350,3873,340,86,**,**,90,659,130,603,480,520,40,85,30,97,3140,62350,272608,2860,9148,270,528,2920,14494,3140,24628,2540,16007,2640,8015,5320,320448,5320,47194,40,32,40,100,2300,3585,260,16,390,190,550,710,0,0,1510,2423,370,174,480,1392,**,**,50,186,100,93,5310,57831,0,0,0,0,60,91,420,381,**,**,5270,43609,5280,45439,**,**,0,0,1090,2843,4100,14873,
